pokemon,generation,version_group,move,level_learned
seadra,5,black-2-white-2,focus-energy,14
seadra,5,black-white,bubble-beam,18
seadra,5,black-2-white-2,bubble-beam,18
seadra,5,black-white,agility,23
seadra,5,black-2-white-2,agility,23
seadra,5,black-white,twister,26
seadra,5,black-2-white-2,twister,26
seadra,5,black-white,brine,30
seadra,5,black-2-white-2,brine,30
seadra,5,black-white,hydro-pump,40
seadra,5,black-2-white-2,hydro-pump,40
seadra,5,black-white,dragon-dance,48
seadra,5,black-2-white-2,dragon-dance,48
seadra,5,black-white,dragon-pulse,57
seadra,5,black-2-white-2,dragon-pulse,57
seaking,5,black-white,tail-whip,1
seaking,5,black-2-white-2,tail-whip,1
seaking,5,black-white,supersonic,1
seaking,5,black-2-white-2,supersonic,1
seaking,5,black-white,peck,1
seaking,5,black-2-white-2,peck,1
seaking,5,black-white,water-sport,1
seaking,5,black-2-white-2,water-sport,1
seaking,5,black-white,poison-jab,1
seaking,5,black-2-white-2,poison-jab,1
seaking,5,black-white,supersonic,7
seaking,5,black-2-white-2,supersonic,7
seaking,5,black-white,horn-attack,11
seaking,5,black-2-white-2,horn-attack,11
seaking,5,black-white,water-pulse,17
seaking,5,black-2-white-2,water-pulse,17
seaking,5,black-white,flail,21
seaking,5,black-2-white-2,flail,21
seaking,5,black-white,aqua-ring,27
seaking,5,black-2-white-2,aqua-ring,27
seaking,5,black-white,fury-attack,31
seaking,5,black-2-white-2,fury-attack,31
seaking,5,black-white,waterfall,40
seaking,5,black-2-white-2,waterfall,40
seaking,5,black-white,horn-drill,47
seaking,5,black-2-white-2,horn-drill,47
seaking,5,black-white,agility,56
seaking,5,black-2-white-2,agility,56
seaking,5,black-white,soak,63
seaking,5,black-2-white-2,soak,63
seaking,5,black-white,megahorn,72
seaking,5,black-2-white-2,megahorn,72
sealeo,5,black-white,growl,1
sealeo,5,black-2-white-2,growl,1
sealeo,5,black-white,water-gun,1
sealeo,5,black-2-white-2,water-gun,1
sealeo,5,black-white,powder-snow,1
sealeo,5,black-2-white-2,powder-snow,1
sealeo,5,black-white,encore,1
sealeo,5,black-2-white-2,encore,1
sealeo,5,black-white,encore,7
sealeo,5,black-2-white-2,encore,7
sealeo,5,black-white,ice-ball,13
sealeo,5,black-2-white-2,ice-ball,13
sealeo,5,black-white,body-slam,19
sealeo,5,black-2-white-2,body-slam,19
sealeo,5,black-white,aurora-beam,25
sealeo,5,black-2-white-2,aurora-beam,25
sealeo,5,black-white,hail,31
sealeo,5,black-2-white-2,hail,31
sealeo,5,black-white,swagger,32
sealeo,5,black-2-white-2,swagger,32
sealeo,5,black-white,rest,39
sealeo,5,black-2-white-2,rest,39
sealeo,5,black-white,snore,39
sealeo,5,black-2-white-2,snore,39
sealeo,5,black-white,blizzard,47
sealeo,5,black-2-white-2,blizzard,47
sealeo,5,black-white,sheer-cold,55
sealeo,5,black-2-white-2,sheer-cold,55
seedot,5,black-white,bide,1
seedot,5,black-2-white-2,bide,1
seedot,5,black-white,harden,3
seedot,5,black-2-white-2,harden,3
seedot,5,black-white,growth,7
seedot,5,black-2-white-2,growth,7
seedot,5,black-white,nature-power,13
seedot,5,black-2-white-2,nature-power,13
seedot,5,black-white,synthesis,21
seedot,5,black-2-white-2,synthesis,21
seedot,5,black-white,sunny-day,31
seedot,5,black-2-white-2,sunny-day,31
seedot,5,black-white,explosion,43
seedot,5,black-2-white-2,explosion,43
seel,5,black-white,headbutt,1
seel,5,black-2-white-2,headbutt,1
seel,5,black-white,growl,3
seel,5,black-2-white-2,growl,3
seel,5,black-white,water-sport,7
seel,5,black-2-white-2,water-sport,7
seel,5,black-white,icy-wind,11
seel,5,black-2-white-2,icy-wind,11
seel,5,black-white,encore,13
seel,5,black-2-white-2,encore,13
seel,5,black-white,ice-shard,17
seel,5,black-2-white-2,ice-shard,17
seel,5,black-white,rest,21
seel,5,black-2-white-2,rest,21
seel,5,black-white,aqua-ring,23
seel,5,black-2-white-2,aqua-ring,23
seel,5,black-white,aurora-beam,27
seel,5,black-2-white-2,aurora-beam,27
seel,5,black-white,aqua-jet,31
seel,5,black-2-white-2,aqua-jet,31
seel,5,black-white,brine,33
seel,5,black-2-white-2,brine,33
seel,5,black-white,take-down,37
seel,5,black-2-white-2,take-down,37
seel,5,black-white,dive,41
seel,5,black-2-white-2,dive,41
seel,5,black-white,aqua-tail,43
seel,5,black-2-white-2,aqua-tail,43
seel,5,black-white,ice-beam,47
seel,5,black-2-white-2,ice-beam,47
seel,5,black-white,safeguard,51
seel,5,black-2-white-2,safeguard,51
seel,5,black-white,hail,53
seel,5,black-2-white-2,hail,53
seismitoad,5,black-white,growl,1
seismitoad,5,black-2-white-2,growl,1
seismitoad,5,black-white,supersonic,1
seismitoad,5,black-2-white-2,supersonic,1
seismitoad,5,black-white,bubble,1
seismitoad,5,black-2-white-2,bubble,1
seismitoad,5,black-white,round,1
seismitoad,5,black-2-white-2,round,1
seismitoad,5,black-white,supersonic,5
seismitoad,5,black-2-white-2,supersonic,5
seismitoad,5,black-white,round,9
seismitoad,5,black-2-white-2,round,9
seismitoad,5,black-white,bubble-beam,12
seismitoad,5,black-2-white-2,bubble-beam,12
seismitoad,5,black-white,mud-shot,16
seismitoad,5,black-2-white-2,mud-shot,16
seismitoad,5,black-white,aqua-ring,20
seismitoad,5,black-2-white-2,aqua-ring,20
seismitoad,5,black-white,uproar,23
seismitoad,5,black-2-white-2,uproar,23
seismitoad,5,black-white,muddy-water,28
seismitoad,5,black-2-white-2,muddy-water,28
seismitoad,5,black-white,rain-dance,33
seismitoad,5,black-2-white-2,rain-dance,33
seismitoad,5,black-white,acid,36
seismitoad,5,black-2-white-2,acid,36
seismitoad,5,black-white,flail,39
seismitoad,5,black-2-white-2,flail,39
seismitoad,5,black-white,drain-punch,44
seismitoad,5,black-2-white-2,drain-punch,44
seismitoad,5,black-white,echoed-voice,49
seismitoad,5,black-2-white-2,echoed-voice,49
seismitoad,5,black-white,hydro-pump,53
seismitoad,5,black-2-white-2,hydro-pump,53
seismitoad,5,black-white,hyper-voice,59
seismitoad,5,black-2-white-2,hyper-voice,59
sentret,5,black-white,scratch,1
sentret,5,black-2-white-2,scratch,1
sentret,5,black-white,foresight,1
sentret,5,black-2-white-2,foresight,1
sentret,5,black-white,defense-curl,4
sentret,5,black-2-white-2,defense-curl,4
sentret,5,black-white,quick-attack,7
sentret,5,black-2-white-2,quick-attack,7
sentret,5,black-white,fury-swipes,13
sentret,5,black-2-white-2,fury-swipes,13
sentret,5,black-white,helping-hand,16
sentret,5,black-2-white-2,helping-hand,16
sentret,5,black-white,follow-me,19
sentret,5,black-2-white-2,follow-me,19
sentret,5,black-white,slam,25
sentret,5,black-2-white-2,slam,25
sentret,5,black-white,rest,28
sentret,5,black-2-white-2,rest,28
sentret,5,black-white,sucker-punch,31
sentret,5,black-2-white-2,sucker-punch,31
sentret,5,black-white,amnesia,36
sentret,5,black-2-white-2,amnesia,36
sentret,5,black-white,baton-pass,39
sentret,5,black-2-white-2,baton-pass,39
sentret,5,black-white,me-first,42
sentret,5,black-2-white-2,me-first,42
sentret,5,black-white,hyper-voice,47
sentret,5,black-2-white-2,hyper-voice,47
serperior,5,black-white,vine-whip,1
serperior,5,black-2-white-2,vine-whip,1
serperior,5,black-white,tackle,1
serperior,5,black-2-white-2,tackle,1
serperior,5,black-white,wrap,1
serperior,5,black-2-white-2,wrap,1
serperior,5,black-white,leer,1
serperior,5,black-2-white-2,leer,1
serperior,5,black-white,leer,4
serperior,5,black-2-white-2,leer,4
serperior,5,black-white,vine-whip,7
serperior,5,black-2-white-2,vine-whip,7
serperior,5,black-white,wrap,10
serperior,5,black-2-white-2,wrap,10
serperior,5,black-white,growth,13
serperior,5,black-2-white-2,growth,13
serperior,5,black-white,leaf-tornado,16
serperior,5,black-2-white-2,leaf-tornado,16
serperior,5,black-white,leech-seed,20
serperior,5,black-2-white-2,leech-seed,20
serperior,5,black-white,mega-drain,24
serperior,5,black-2-white-2,mega-drain,24
serperior,5,black-white,slam,28
serperior,5,black-2-white-2,slam,28
serperior,5,black-white,leaf-blade,32
serperior,5,black-2-white-2,leaf-blade,32
serperior,5,black-white,coil,38
serperior,5,black-2-white-2,coil,38
serperior,5,black-white,giga-drain,44
serperior,5,black-2-white-2,giga-drain,44
serperior,5,black-white,wring-out,50
serperior,5,black-2-white-2,wring-out,50
serperior,5,black-white,gastro-acid,56
serperior,5,black-2-white-2,gastro-acid,56
serperior,5,black-white,leaf-storm,62
serperior,5,black-2-white-2,leaf-storm,62
servine,5,black-white,vine-whip,1
servine,5,black-2-white-2,vine-whip,1
servine,5,black-white,tackle,1
servine,5,black-2-white-2,tackle,1
servine,5,black-white,wrap,1
servine,5,black-2-white-2,wrap,1
servine,5,black-white,leer,1
servine,5,black-2-white-2,leer,1
servine,5,black-white,leer,4
servine,5,black-2-white-2,leer,4
servine,5,black-white,vine-whip,7
servine,5,black-2-white-2,vine-whip,7
servine,5,black-white,wrap,10
servine,5,black-2-white-2,wrap,10
servine,5,black-white,growth,13
servine,5,black-2-white-2,growth,13
servine,5,black-white,leaf-tornado,16
servine,5,black-2-white-2,leaf-tornado,16
servine,5,black-white,leech-seed,20
servine,5,black-2-white-2,leech-seed,20
servine,5,black-white,mega-drain,24
servine,5,black-2-white-2,mega-drain,24
servine,5,black-white,slam,28
servine,5,black-2-white-2,slam,28
servine,5,black-white,leaf-blade,32
servine,5,black-2-white-2,leaf-blade,32
servine,5,black-white,coil,36
servine,5,black-2-white-2,coil,36
servine,5,black-white,giga-drain,40
servine,5,black-2-white-2,giga-drain,40
servine,5,black-white,wring-out,44
servine,5,black-2-white-2,wring-out,44
servine,5,black-white,gastro-acid,48
servine,5,black-2-white-2,gastro-acid,48
servine,5,black-white,leaf-storm,52
servine,5,black-2-white-2,leaf-storm,52
seviper,5,black-white,wrap,1
seviper,5,black-2-white-2,wrap,1
seviper,5,black-2-white-2,lick,1
seviper,5,black-2-white-2,bite,5
seviper,5,black-white,lick,7
seviper,5,black-2-white-2,swagger,9
seviper,5,black-white,bite,10
seviper,5,black-2-white-2,poison-tail,12
seviper,5,black-2-white-2,screech,16
seviper,5,black-white,poison-tail,16
seviper,5,black-white,screech,19
seviper,5,black-2-white-2,venoshock,20
seviper,5,black-2-white-2,glare,23
seviper,5,black-white,glare,25
seviper,5,black-2-white-2,poison-fang,27
seviper,5,black-white,crunch,28
seviper,5,black-2-white-2,night-slash,31
seviper,5,black-white,poison-fang,34
seviper,5,black-2-white-2,gastro-acid,34
seviper,5,black-white,swagger,37
seviper,5,black-2-white-2,haze,38
seviper,5,black-2-white-2,poison-jab,42
seviper,5,black-white,haze,43
seviper,5,black-2-white-2,crunch,45
seviper,5,black-white,night-slash,46
seviper,5,black-2-white-2,coil,49
seviper,5,black-white,poison-jab,52
seviper,5,black-2-white-2,wring-out,53
seviper,5,black-white,venoshock,55
seviper,5,black-white,wring-out,61
seviper,5,black-white,coil,64
sewaddle,5,black-white,tackle,1
sewaddle,5,black-2-white-2,tackle,1
sewaddle,5,black-white,string-shot,1
sewaddle,5,black-2-white-2,string-shot,1
sewaddle,5,black-white,bug-bite,8
sewaddle,5,black-2-white-2,bug-bite,8
sewaddle,5,black-white,razor-leaf,15
sewaddle,5,black-2-white-2,razor-leaf,15
sewaddle,5,black-white,struggle-bug,22
sewaddle,5,black-2-white-2,struggle-bug,22
sewaddle,5,black-white,endure,29
sewaddle,5,black-2-white-2,endure,29
sewaddle,5,black-white,bug-buzz,36
sewaddle,5,black-2-white-2,bug-buzz,36
sewaddle,5,black-white,flail,43
sewaddle,5,black-2-white-2,flail,43
sharpedo,5,black-white,leer,1
sharpedo,5,black-2-white-2,leer,1
sharpedo,5,black-white,bite,1
sharpedo,5,black-2-white-2,bite,1
sharpedo,5,black-white,rage,1
sharpedo,5,black-2-white-2,rage,1
sharpedo,5,black-white,focus-energy,1
sharpedo,5,black-2-white-2,focus-energy,1
sharpedo,5,black-white,feint,1
sharpedo,5,black-2-white-2,feint,1
sharpedo,5,black-white,rage,6
sharpedo,5,black-2-white-2,rage,6
sharpedo,5,black-white,focus-energy,8
sharpedo,5,black-2-white-2,focus-energy,8
sharpedo,5,black-white,scary-face,11
sharpedo,5,black-2-white-2,scary-face,11
sharpedo,5,black-white,ice-fang,16
sharpedo,5,black-2-white-2,ice-fang,16
sharpedo,5,black-white,screech,18
sharpedo,5,black-2-white-2,screech,18
sharpedo,5,black-white,swagger,21
sharpedo,5,black-2-white-2,swagger,21
sharpedo,5,black-white,assurance,26
sharpedo,5,black-2-white-2,assurance,26
sharpedo,5,black-white,crunch,28
sharpedo,5,black-2-white-2,crunch,28
sharpedo,5,black-white,slash,30
sharpedo,5,black-2-white-2,slash,30
sharpedo,5,black-white,aqua-jet,34
sharpedo,5,black-2-white-2,aqua-jet,34
sharpedo,5,black-white,taunt,40
sharpedo,5,black-2-white-2,taunt,40
sharpedo,5,black-white,agility,45
sharpedo,5,black-2-white-2,agility,45
sharpedo,5,black-white,skull-bash,50
sharpedo,5,black-2-white-2,skull-bash,50
sharpedo,5,black-white,night-slash,56
sharpedo,5,black-2-white-2,night-slash,56
shaymin-land,5,black-white,growth,1
shaymin-land,5,black-2-white-2,growth,1
shaymin-land,5,black-white,magical-leaf,10
shaymin-land,5,black-2-white-2,magical-leaf,10
shaymin-land,5,black-white,leech-seed,19
shaymin-land,5,black-2-white-2,leech-seed,19
shaymin-land,5,black-white,synthesis,28
shaymin-land,5,black-2-white-2,synthesis,28
shaymin-land,5,black-white,sweet-scent,37
shaymin-land,5,black-2-white-2,sweet-scent,37
shaymin-land,5,black-white,natural-gift,46
shaymin-land,5,black-2-white-2,natural-gift,46
shaymin-land,5,black-white,worry-seed,55
shaymin-land,5,black-2-white-2,worry-seed,55
shaymin-land,5,black-white,aromatherapy,64
shaymin-land,5,black-2-white-2,aromatherapy,64
shaymin-land,5,black-white,energy-ball,73
shaymin-land,5,black-2-white-2,energy-ball,73
shaymin-land,5,black-white,sweet-kiss,82
shaymin-land,5,black-2-white-2,sweet-kiss,82
shaymin-land,5,black-white,healing-wish,91
shaymin-land,5,black-2-white-2,healing-wish,91
shaymin-land,5,black-white,seed-flare,100
shaymin-land,5,black-2-white-2,seed-flare,100
shedinja,5,black-white,scratch,1
shedinja,5,black-2-white-2,scratch,1
shedinja,5,black-white,harden,1
shedinja,5,black-2-white-2,harden,1
shedinja,5,black-white,leech-life,5
shedinja,5,black-2-white-2,leech-life,5
shedinja,5,black-white,sand-attack,9
shedinja,5,black-2-white-2,sand-attack,9
shedinja,5,black-white,fury-swipes,14
shedinja,5,black-2-white-2,fury-swipes,14
shedinja,5,black-white,mind-reader,19
shedinja,5,black-2-white-2,mind-reader,19
shedinja,5,black-white,spite,25
shedinja,5,black-2-white-2,spite,25
shedinja,5,black-white,confuse-ray,31
shedinja,5,black-2-white-2,confuse-ray,31
shedinja,5,black-white,shadow-sneak,38
shedinja,5,black-2-white-2,shadow-sneak,38
shedinja,5,black-white,grudge,45
shedinja,5,black-2-white-2,grudge,45
shedinja,5,black-white,heal-block,52
shedinja,5,black-2-white-2,heal-block,52
shedinja,5,black-white,shadow-ball,59
shedinja,5,black-2-white-2,shadow-ball,59
shelgon,5,black-white,headbutt,1
shelgon,5,black-2-white-2,headbutt,1
shelgon,5,black-white,leer,1
shelgon,5,black-2-white-2,leer,1
shelgon,5,black-white,bite,1
shelgon,5,black-2-white-2,bite,1
shelgon,5,black-white,rage,1
shelgon,5,black-2-white-2,rage,1
shelgon,5,black-white,bite,5
shelgon,5,black-2-white-2,bite,5
shelgon,5,black-white,leer,10
shelgon,5,black-2-white-2,leer,10
shelgon,5,black-white,headbutt,16
shelgon,5,black-2-white-2,headbutt,16
shelgon,5,black-white,focus-energy,20
shelgon,5,black-2-white-2,focus-energy,20
shelgon,5,black-white,ember,25
shelgon,5,black-2-white-2,ember,25
shelgon,5,black-white,protect,30
shelgon,5,black-2-white-2,protect,30
shelgon,5,black-white,dragon-breath,32
shelgon,5,black-2-white-2,dragon-breath,32
shelgon,5,black-white,zen-headbutt,37
shelgon,5,black-2-white-2,zen-headbutt,37
shelgon,5,black-white,scary-face,43
shelgon,5,black-2-white-2,scary-face,43
shelgon,5,black-white,crunch,50
shelgon,5,black-2-white-2,crunch,50
shelgon,5,black-white,dragon-claw,55
shelgon,5,black-2-white-2,dragon-claw,55
shelgon,5,black-white,double-edge,61
shelgon,5,black-2-white-2,double-edge,61
shellder,5,black-white,tackle,1
shellder,5,black-2-white-2,tackle,1
shellder,5,black-white,withdraw,4
shellder,5,black-2-white-2,withdraw,4
shellder,5,black-white,supersonic,8
shellder,5,black-2-white-2,supersonic,8
shellder,5,black-white,icicle-spear,13
shellder,5,black-2-white-2,icicle-spear,13
shellder,5,black-white,protect,16
shellder,5,black-2-white-2,protect,16
shellder,5,black-white,leer,20
shellder,5,black-2-white-2,leer,20
shellder,5,black-white,clamp,25
shellder,5,black-2-white-2,clamp,25
shellder,5,black-white,ice-shard,28
shellder,5,black-2-white-2,ice-shard,28
shellder,5,black-white,razor-shell,32
shellder,5,black-2-white-2,razor-shell,32
shellder,5,black-white,aurora-beam,37
shellder,5,black-2-white-2,aurora-beam,37
shellder,5,black-white,whirlpool,40
shellder,5,black-2-white-2,whirlpool,40
shellder,5,black-white,brine,44
shellder,5,black-2-white-2,brine,44
shellder,5,black-white,iron-defense,49
shellder,5,black-2-white-2,iron-defense,49
shellder,5,black-white,ice-beam,52
shellder,5,black-2-white-2,ice-beam,52
shellder,5,black-white,shell-smash,56
shellder,5,black-2-white-2,shell-smash,56
shellder,5,black-white,hydro-pump,61
shellder,5,black-2-white-2,hydro-pump,61
shellos,5,black-white,mud-slap,1
shellos,5,black-2-white-2,mud-slap,1
shellos,5,black-white,mud-sport,2
shellos,5,black-2-white-2,mud-sport,2
shellos,5,black-white,harden,4
shellos,5,black-2-white-2,harden,4
shellos,5,black-white,water-pulse,7
shellos,5,black-2-white-2,water-pulse,7
shellos,5,black-white,mud-bomb,11
shellos,5,black-2-white-2,mud-bomb,11
shellos,5,black-white,hidden-power,16
shellos,5,black-2-white-2,hidden-power,16
shellos,5,black-white,rain-dance,22
shellos,5,black-2-white-2,rain-dance,22
shellos,5,black-white,body-slam,29
shellos,5,black-2-white-2,body-slam,29
shellos,5,black-white,muddy-water,37
shellos,5,black-2-white-2,muddy-water,37
shellos,5,black-white,recover,46
shellos,5,black-2-white-2,recover,46
shelmet,5,black-white,leech-life,1
shelmet,5,black-2-white-2,leech-life,1
shelmet,5,black-white,acid,4
shelmet,5,black-2-white-2,acid,4
shelmet,5,black-white,bide,8
shelmet,5,black-2-white-2,bide,8
shelmet,5,black-white,curse,13
shelmet,5,black-2-white-2,curse,13
shelmet,5,black-white,struggle-bug,16
shelmet,5,black-2-white-2,struggle-bug,16
shelmet,5,black-white,mega-drain,20
shelmet,5,black-2-white-2,mega-drain,20
shelmet,5,black-white,yawn,25
